"","BILLING.DOC","DESCRIPTION","SERVICE.DATE","avg_division"
"458",7814561927,"AP Parcels Domestic Fuel Surcharge",1022024,0
"459",7814561927,"eParcel Post Return",1022024,0.106418918918919
"460",7814561928,"AP Parcels Domestic Fuel Surcharge",1022024,0
"461",7814561928,"eParcel Post Return",1022024,0.106418918918919
"462",7814561929,"AP Parcels Domestic Fuel Surcharge",1022024,0
"463",7814561929,"eParcel Post Return",1022024,0.106418918918919
"464",7814562230,"AP Parcels Domestic Fuel Surcharge",1022024,0
"465",7814562230,"eParcel Post Return",1022024,0.106418918918919
"466",7814562231,"AP Parcels Domestic Fuel Surcharge",1022024,0
"467",7814562231,"eParcel Post Return",1022024,0.106418918918919
"468",7814562232,"AP Parcels Domestic Fuel Surcharge",1022024,0
"469",7814562232,"eParcel Post Return",1022024,0.106418918918919
"470",7814562233,"AP Parcels Domestic Fuel Surcharge",1022024,0
"471",7814562233,"eParcel Post Return",1022024,0.106418918918919
"472",7814564285,"AP International Line Haul Surcharge",1022024,NA
"473",7814564285,"Express Courier International (eParcel)",1022024,0
"474",7814564703,"AP International Line Haul Surcharge",1022024,NA
"475",7814564703,"Express Courier International (eParcel)",1022024,0
"476",7814565997,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"477",7814565997,"AP Security Mgt Charge",1022024,NA
"478",7814565997,"Express Post with Signature",1022024,0.106372792831351
"479",7814566931,"AP International Line Haul Surcharge",1022024,NA
"480",7814566931,"Express Courier International (eParcel)",1022024,0
"481",7814567004,"AP Parcels Domestic Fuel Surcharge",1022024,0
"482",7814567004,"eParcel Post Return",1022024,0.106418918918919
"483",7814567684,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"484",7814567684,"Parcel Post with Signature",1022024,0.106422970423073
"485",7814627610,"AP International Line Haul Surcharge",1022024,NA
"486",7814627610,"Express Courier International (eParcel)",1022024,0
"487",7814627612,"AP International Line Haul Surcharge",1022024,NA
"488",7814627612,"PACK AND TRACK INTERNATIONAL",1022024,0
"489",7814627614,"AP International Line Haul Surcharge",1022024,NA
"490",7814627614,"PACK AND TRACK INTERNATIONAL",1022024,0
"491",7814627616,"AP International Line Haul Surcharge",1022024,NA
"492",7814627616,"PACK AND TRACK INTERNATIONAL",1022024,0
"493",7814627618,"AP International Line Haul Surcharge",1022024,NA
"494",7814627618,"PACK AND TRACK INTERNATIONAL",1022024,0
"495",7814627620,"PACK AND TRACK INTERNATIONAL",1022024,0
"496",7814627622,"AP International Line Haul Surcharge",1022024,NA
"497",7814627622,"PACK AND TRACK INTERNATIONAL",1022024,0
"498",7814627623,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"499",7814627623,"AP Security Mgt Charge",1022024,NA
"500",7814627623,"Express Post with Signature",1022024,0.106340635517785
"501",7814627623,"Parcel Post with Signature",1022024,0.106433411915631
"502",7814627625,"AP International Line Haul Surcharge",1022024,NA
"503",7814627625,"Express Courier International (eParcel)",1022024,0
"504",7814627627,"AP International Line Haul Surcharge",1022024,NA
"505",7814627627,"PACK AND TRACK INTERNATIONAL",1022024,0
"506",7814627987,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"507",7814627987,"Parcel Post with Signature",1022024,0.106418348897813
"508",7814627988,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"509",7814627988,"Parcel Post with Signature",1022024,0.106446733669511
"510",7814627989,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"511",7814627989,"Parcel Post with Signature",1022024,0.106279877488219
"512",7814627990,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"513",7814627990,"Parcel Post with Signature",1022024,0.106371658350772
"514",7814627991,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"515",7814627991,"Parcel Post with Signature",1022024,0.106447707931763
"516",7814627992,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"517",7814627992,"Parcel Post with Signature",1022024,0.106409077523993
"518",7814627993,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"519",7814627993,"Parcel Post with Signature",1022024,0.106336962991553
"520",7814627994,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"521",7814627994,"Parcel Post with Signature",1022024,0.106323988086359
"522",7814627995,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"523",7814627995,"Parcel Post with Signature",1022024,0.106393391395026
"524",7814632457,"PACK AND TRACK INTERNATIONAL",1022024,0
"525",7814632459,"PACK AND TRACK INTERNATIONAL",1022024,0
"526",7814632461,"PACK AND TRACK INTERNATIONAL",1022024,0
"527",7814632463,"AP International Line Haul Surcharge",1022024,NA
"528",7814632463,"PACK AND TRACK INTERNATIONAL",1022024,0
"529",7814632465,"PACK AND TRACK INTERNATIONAL",1022024,0
"530",7814632467,"PACK AND TRACK INTERNATIONAL",1022024,0
"531",7814632469,"PACK AND TRACK INTERNATIONAL",1022024,0
"532",7814632471,"PACK AND TRACK INTERNATIONAL",1022024,0
"533",7814632473,"PACK AND TRACK INTERNATIONAL",1022024,0
"534",7814632475,"PACK AND TRACK INTERNATIONAL",1022024,0
"535",7814632476,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"536",7814632476,"Parcel Post with Signature",1022024,0.106664422479962
"537",7814632478,"PACK AND TRACK INTERNATIONAL",1022024,0
"538",7814632480,"PACK AND TRACK INTERNATIONAL",1022024,0
"539",7814632482,"PACK AND TRACK INTERNATIONAL",1022024,0
"540",7814632483,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"541",7814632483,"AP Security Mgt Charge",1022024,NA
"542",7814632483,"Express Post with Signature",1022024,0.106628171042708
"543",7814632483,"Parcel Post with Signature",1022024,0.106826860014883
"544",7814635004,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"545",7814635004,"AP Security Mgt Charge",1022024,NA
"546",7814635004,"Express Post with Signature",1022024,0.106523534269199
"547",7814635004,"Parcel Post with Signature",1022024,0.106681868591285
"548",7814635006,"AP International Line Haul Surcharge",1022024,NA
"549",7814635006,"Express Courier International (eParcel)",1022024,0
"550",7814635008,"AP International Line Haul Surcharge",1022024,NA
"551",7814635008,"Express Courier International (eParcel)",1022024,0
"552",7814635009,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"553",7814635009,"AP Security Mgt Charge",1022024,NA
"554",7814635009,"Express Post with Signature",1022024,0.106083542641906
"555",7814635009,"Parcel Post with Signature",1022024,0.106489108000374
"556",7814635010,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"557",7814635010,"AP Security Mgt Charge",1022024,NA
"558",7814635010,"Express Post with Signature",1022024,0.106717788185429
"559",7814635010,"Parcel Post with Signature",1022024,0.106596238816066
"560",7814635011,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"561",7814635011,"AP Security Mgt Charge",1022024,NA
"562",7814635011,"Express Post with Signature",1022024,0.106248460244993
"563",7814635011,"Parcel Post with Signature",1022024,0.106493281799525
"564",7814635013,"AP International Line Haul Surcharge",1022024,NA
"565",7814635013,"Express Courier International (eParcel)",1022024,0
"566",7814635015,"AP International Line Haul Surcharge",1022024,NA
"567",7814635015,"Express Courier International (eParcel)",1022024,0
"568",7814635017,"AP International Line Haul Surcharge",1022024,NA
"569",7814635017,"Express Courier International (eParcel)",1022024,0
"570",7814635019,"AP International Line Haul Surcharge",1022024,NA
"571",7814635019,"Express Courier International (eParcel)",1022024,0
"572",7814635021,"AP International Line Haul Surcharge",1022024,NA
"573",7814635021,"Express Courier International (eParcel)",1022024,0
"574",7814635023,"AP International Line Haul Surcharge",1022024,NA
"575",7814635023,"Express Courier International (eParcel)",1022024,0
"576",7814635025,"AP International Line Haul Surcharge",1022024,NA
"577",7814635025,"Express Courier International (eParcel)",1022024,0
"578",7814635027,"AP International Line Haul Surcharge",1022024,NA
"579",7814635027,"Express Courier International (eParcel)",1022024,0
"580",7814635029,"AP International Line Haul Surcharge",1022024,NA
"581",7814635029,"Express Courier International (eParcel)",1022024,0
"582",7814635031,"AP International Line Haul Surcharge",1022024,NA
"583",7814635031,"Express Courier International (eParcel)",1022024,0
"584",7814635032,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"585",7814635032,"AP Security Mgt Charge",1022024,NA
"586",7814635032,"Express Post with Signature",1022024,0.106500886434352
"587",7814635032,"Parcel Post with Signature",1022024,0.106584123471174
"588",7814635034,"AP International Line Haul Surcharge",1022024,NA
"589",7814635034,"Express Courier International (eParcel)",1022024,0
"590",7814635036,"AP International Line Haul Surcharge",1022024,NA
"591",7814635036,"Express Courier International (eParcel)",1022024,0
"592",7814635038,"AP International Line Haul Surcharge",1022024,NA
"593",7814635038,"Express Courier International (eParcel)",1022024,0
"594",7814635040,"AP International Line Haul Surcharge",1022024,NA
"595",7814635040,"Express Courier International (eParcel)",1022024,0
"596",7814635042,"AP International Line Haul Surcharge",1022024,NA
"597",7814635042,"Express Courier International (eParcel)",1022024,0
"598",7814635044,"AP International Line Haul Surcharge",1022024,NA
"599",7814635044,"Express Courier International (eParcel)",1022024,0
"600",7814635046,"AP International Line Haul Surcharge",1022024,NA
"601",7814635046,"Express Courier International (eParcel)",1022024,0
"602",7814635048,"AP International Line Haul Surcharge",1022024,NA
"603",7814635048,"Express Courier International (eParcel)",1022024,0
"604",7814635050,"AP International Line Haul Surcharge",1022024,NA
"605",7814635050,"Express Courier International (eParcel)",1022024,0
"606",7814635052,"AP International Line Haul Surcharge",1022024,NA
"607",7814635052,"Express Courier International (eParcel)",1022024,0
"608",7814635054,"AP International Line Haul Surcharge",1022024,NA
"609",7814635054,"Express Courier International (eParcel)",1022024,0
"610",7814635056,"AP International Line Haul Surcharge",1022024,NA
"611",7814635056,"Express Courier International (eParcel)",1022024,0
"612",7814635058,"AP International Line Haul Surcharge",1022024,NA
"613",7814635058,"Express Courier International (eParcel)",1022024,0
"614",7814635060,"AP International Line Haul Surcharge",1022024,NA
"615",7814635060,"Express Courier International (eParcel)",1022024,0
"616",7814635062,"AP International Line Haul Surcharge",1022024,NA
"617",7814635062,"Express Courier International (eParcel)",1022024,0
"618",7814635064,"AP International Line Haul Surcharge",1022024,NA
"619",7814635064,"Express Courier International (eParcel)",1022024,0
"620",7814635066,"AP International Line Haul Surcharge",1022024,NA
"621",7814635066,"Express Courier International (eParcel)",1022024,0
"622",7814635068,"AP International Line Haul Surcharge",1022024,NA
"623",7814635068,"Express Courier International (eParcel)",1022024,0
"624",7814635070,"AP International Line Haul Surcharge",1022024,NA
"625",7814635070,"Express Courier International (eParcel)",1022024,0
"626",7814635072,"AP International Line Haul Surcharge",1022024,NA
"627",7814635072,"Express Courier International (eParcel)",1022024,0
"628",7814635074,"AP International Line Haul Surcharge",1022024,NA
"629",7814635074,"Express Courier International (eParcel)",1022024,0
"630",7814635076,"AP International Line Haul Surcharge",1022024,NA
"631",7814635076,"Express Courier International (eParcel)",1022024,0
"632",7814635078,"AP International Line Haul Surcharge",1022024,NA
"633",7814635078,"Express Courier International (eParcel)",1022024,0
"634",7814635079,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"635",7814635079,"AP Security Mgt Charge",1022024,NA
"636",7814635079,"Express Post with Signature",1022024,0.106443703306761
"637",7814635079,"Parcel Post with Signature",1022024,0.106524763917185
"638",7814635081,"AP International Line Haul Surcharge",1022024,NA
"639",7814635081,"Express Courier International (eParcel)",1022024,0
"640",7814635082,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"641",7814635082,"AP Security Mgt Charge",1022024,NA
"642",7814635082,"Express Post with Signature",1022024,0.106471832901434
"643",7814635082,"Parcel Post with Signature",1022024,0.106545644999476
"644",7814638914,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"645",7814638914,"AP Security Mgt Charge",1022024,NA
"646",7814638914,"Express Post with Signature",1022024,0.106562311860325
"647",7814638914,"Parcel Post with Signature",1022024,0.106384899590274
"648",7814638916,"AP International Line Haul Surcharge",1022024,NA
"649",7814638916,"PACK AND TRACK INTERNATIONAL",1022024,0
"650",7814638918,"AP International Line Haul Surcharge",1022024,NA
"651",7814638918,"Express Courier International (eParcel)",1022024,0
"652",7814638920,"AP International Line Haul Surcharge",1022024,NA
"653",7814638920,"PACK AND TRACK INTERNATIONAL",1022024,0
"654",7814638922,"AP International Line Haul Surcharge",1022024,NA
"655",7814638922,"PACK AND TRACK INTERNATIONAL",1022024,0
"656",7814638923,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"657",7814638923,"Parcel Post with Signature",1022024,0.106256803154489
"658",7814638924,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"659",7814638924,"AP Security Mgt Charge",1022024,NA
"660",7814638924,"Express Post with Signature",1022024,0.106870229007634
"661",7814638924,"Parcel Post with Signature",1022024,0.106357407392974
"662",7814639610,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"663",7814639610,"eParcel Call For Return",1022024,Inf
"664",7814639611,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"665",7814639611,"eParcel Call For Return",1022024,Inf
"666",7814639612,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"667",7814639612,"eParcel Call For Return",1022024,Inf
"668",7814639613,"AP Parcels Domestic Fuel Surcharge",1022024,0
"669",7814639613,"eParcel Call For Return",1022024,0.106418918918919
"670",7814639614,"AP Parcels Domestic Fuel Surcharge",1022024,0
"671",7814639614,"eParcel Call For Return",1022024,0.106418918918919
"672",7814639615,"AP Parcels Domestic Fuel Surcharge",1022024,0
"673",7814639615,"eParcel Call For Return",1022024,0.106418918918919
"674",7814639616,"AP Parcels Domestic Fuel Surcharge",1022024,0
"675",7814639616,"eParcel Call For Return",1022024,0.106418918918919
"676",7814639617,"AP Parcels Domestic Fuel Surcharge",1022024,0
"677",7814639617,"eParcel Call For Return",1022024,0.106418918918919
"678",7814639618,"AP Parcels Domestic Fuel Surcharge",1022024,0
"679",7814639618,"eParcel Call For Return",1022024,0.106418918918919
"680",7814639671,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"681",7814639671,"AP Security Mgt Charge",1022024,NA
"682",7814639671,"Express Post with Signature",1022024,0.106335066806746
"683",7814639671,"Parcel Post with Signature",1022024,0.106225724011013
"684",7814639673,"AP International Line Haul Surcharge",1022024,NA
"685",7814639673,"PACK AND TRACK INTERNATIONAL",1022024,0
"686",7814639675,"AP International Line Haul Surcharge",1022024,NA
"687",7814639675,"PACK AND TRACK INTERNATIONAL",1022024,0
"688",7814639677,"AP International Line Haul Surcharge",1022024,NA
"689",7814639677,"PACK AND TRACK INTERNATIONAL",1022024,0
"690",7814639679,"AP International Line Haul Surcharge",1022024,NA
"691",7814639679,"PACK AND TRACK INTERNATIONAL",1022024,0
"692",7814639681,"AP International Line Haul Surcharge",1022024,NA
"693",7814639681,"PACK AND TRACK INTERNATIONAL",1022024,0
"694",7814639683,"AP International Line Haul Surcharge",1022024,NA
"695",7814639683,"PACK AND TRACK INTERNATIONAL",1022024,0
"696",7814639685,"AP International Line Haul Surcharge",1022024,NA
"697",7814639685,"PACK AND TRACK INTERNATIONAL",1022024,0
"698",7814639687,"AP International Line Haul Surcharge",1022024,NA
"699",7814639687,"PACK AND TRACK INTERNATIONAL",1022024,0
"700",7814639689,"PACK AND TRACK INTERNATIONAL",1022024,0
"701",7814639690,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"702",7814639690,"AP Security Mgt Charge",1022024,NA
"703",7814639690,"Express Post with Signature",1022024,0.10651033028714
"704",7814639690,"Parcel Post with Signature",1022024,0.106277229487546
"705",7814639692,"AP International Line Haul Surcharge",1022024,NA
"706",7814639692,"PACK AND TRACK INTERNATIONAL",1022024,0
"707",7814639694,"AP International Line Haul Surcharge",1022024,NA
"708",7814639694,"PACK AND TRACK INTERNATIONAL",1022024,0
"709",7814639696,"AP International Line Haul Surcharge",1022024,NA
"710",7814639696,"PACK AND TRACK INTERNATIONAL",1022024,0
"711",7814639698,"AP International Line Haul Surcharge",1022024,NA
"712",7814639698,"PACK AND TRACK INTERNATIONAL",1022024,0
"713",7814639700,"AP International Line Haul Surcharge",1022024,NA
"714",7814639700,"PACK AND TRACK INTERNATIONAL",1022024,0
"715",7814641276,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"716",7814641276,"Parcel Post with Signature",1022024,0.106259097525473
"717",7814641277,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"718",7814641277,"Parcel Post with Signature",1022024,0.106398274622574
"719",7814641278,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"720",7814641278,"Parcel Post with Signature",1022024,0.106444577241209
"721",7814641279,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"722",7814641279,"AP Security Mgt Charge",1022024,NA
"723",7814641279,"Express Post with Signature",1022024,0.106372186390588
"724",7814641279,"Parcel Post with Signature",1022024,0.106424785887447
"725",7814641280,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"726",7814641280,"AP Security Mgt Charge",1022024,NA
"727",7814641280,"Express Post with Signature",1022024,0.106192421067585
"728",7814641280,"Parcel Post with Signature",1022024,0.106386361258826
"729",7814641281,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"730",7814641281,"Parcel Post with Signature",1022024,0.106248178532359
"731",7814641283,"AP International Line Haul Surcharge",1022024,NA
"732",7814641283,"PACK AND TRACK INTERNATIONAL",1022024,0
"733",7814641284,"AP Parcels Domestic Fuel Surcharge",1022024,NA
"734",7814641284,"AP Security Mgt Charge",1022024,NA
"735",7814641284,"Express Post with Signature",1022024,0.106666666666667
"736",7814641284,"Parcel Post with Signature",1022024,0.106292612722106
